x1,x2,x3,x4,x5,sinx,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0025000000000000005,0.00012500000000000003,6.250000000000001e-06,3.125000000000001e-07,0.04997916927067833,0.04997916927067833
0.1,0.010000000000000002,0.0010000000000000002,0.00010000000000000002,1.0000000000000003e-05,0.09983341664682815,0.09983341664682815
0.15000000000000002,0.022500000000000006,0.0033750000000000017,0.0005062500000000003,7.593750000000005e-05,0.14943813247359924,0.14943813247359924
0.2,0.04000000000000001,0.008000000000000002,0.0016000000000000003,0.0003200000000000001,0.19866933079506122,0.19866933079506122
0.25,0.0625,0.015625,0.00390625,0.0009765625,0.24740395925452294,0.24740395925452294
0.30000000000000004,0.09000000000000002,0.027000000000000014,0.008100000000000005,0.0024300000000000016,0.2955202066613396,0.2955202066613396
0.35000000000000003,0.12250000000000003,0.04287500000000001,0.015006250000000006,0.0052521875000000025,0.3428978074554514,0.3428978074554514
0.4,0.16000000000000003,0.06400000000000002,0.025600000000000005,0.010240000000000003,0.3894183423086505,0.3894183423086505
0.45,0.2025,0.09112500000000001,0.04100625,0.018452812500000002,0.43496553411123023,0.43496553411123023
0.5,0.25,0.125,0.0625,0.03125,0.479425538604203,0.479425538604203
0.55,0.30250000000000005,0.16637500000000005,0.09150625000000003,0.05032843750000002,0.5226872289306592,0.5226872289306592
0.6000000000000001,0.3600000000000001,0.2160000000000001,0.12960000000000008,0.07776000000000005,0.5646424733950355,0.5646424733950355
0.65,0.42250000000000004,0.274625,0.17850625000000003,0.11602906250000002,0.6051864057360395,0.6051864057360395
0.7000000000000001,0.4900000000000001,0.3430000000000001,0.2401000000000001,0.16807000000000008,0.6442176872376911,0.6442176872376911
0.75,0.5625,0.421875,0.31640625,0.2373046875,0.6816387600233341,0.6816387600233341
0.8,0.6400000000000001,0.5120000000000001,0.4096000000000001,0.3276800000000001,0.7173560908995228,0.7173560908995228
0.8500000000000001,0.7225000000000001,0.6141250000000001,0.5220062500000002,0.4437053125000002,0.7512804051402927,0.7512804051402927
0.9,0.81,0.7290000000000001,0.6561,0.5904900000000001,0.7833269096274834,0.7833269096274834
0.9500000000000001,0.9025000000000001,0.8573750000000002,0.8145062500000002,0.7737809375000003,0.8134155047893737,0.8134155047893737
1.0,1.0,1.0,1.0,1.0,0.8414709848078965,0.8414709848078965
1.05,1.1025,1.1576250000000001,1.2155062500000002,1.2762815625000004,0.867423225594017,0.867423225594017
1.1,1.2100000000000002,1.3310000000000004,1.4641000000000004,1.6105100000000006,0.8912073600614354,0.8912073600614354
1.1500000000000001,1.3225000000000002,1.5208750000000004,1.7490062500000008,2.011357187500001,0.9127639402605211,0.9127639402605211
1.2000000000000002,1.4400000000000004,1.7280000000000009,2.073600000000001,2.4883200000000016,0.9320390859672264,0.9320390859672264
1.25,1.5625,1.953125,2.44140625,3.0517578125,0.9489846193555862,0.9489846193555862
1.3,1.6900000000000002,2.197,2.8561000000000005,3.7129300000000005,0.963558185417193,0.963558185417193
1.35,1.8225000000000002,2.4603750000000004,3.321506250000001,4.484033437500002,0.9757233578266591,0.9757233578266591
1.4000000000000001,1.9600000000000004,2.7440000000000007,3.8416000000000015,5.378240000000003,0.9854497299884603,0.9854497299884603
1.4500000000000002,2.1025000000000005,3.0486250000000013,4.4205062500000025,6.409734062500004,0.9927129910375885,0.9927129910375885
1.5,2.25,3.375,5.0625,7.59375,0.9974949866040544,0.9974949866040544
1.55,2.4025000000000003,3.7238750000000005,5.7720062500000004,8.9466096875,0.999783764189357,0.999783764189357
1.6,2.5600000000000005,4.096000000000001,6.553600000000001,10.485760000000003,0.9995736030415051,0.9995736030415051
1.6500000000000001,2.7225000000000006,4.4921250000000015,7.412006250000003,12.229810312500005,0.9968650284539189,0.9968650284539189
1.7000000000000002,2.8900000000000006,4.913000000000001,8.352100000000004,14.198570000000007,0.9916648104524686,0.9916648104524686
1.75,3.0625,5.359375,9.37890625,16.4130859375,0.9839859468739369,0.9839859468739369
1.8,3.24,5.832000000000001,10.4976,18.895680000000002,0.9738476308781951,0.9738476308781951
1.85,3.4225000000000003,6.331625000000001,11.713506250000002,21.669986562500004,0.9612752029752999,0.9612752029752999
1.9000000000000001,3.6100000000000003,6.859000000000002,13.032100000000003,24.76099000000001,0.9463000876874145,0.9463000876874145
1.9500000000000002,3.8025000000000007,7.414875000000002,14.459006250000005,28.195062187500014,0.9289597150038692,0.9289597150038692
2.0,4.0,8.0,16.0,32.0,0.9092974268256817,0.9092974268256817
2.0500000000000003,4.2025000000000015,8.615125000000003,17.66100625000001,36.205062812500024,0.8873623686333753,0.8873623686333753
2.1,4.41,9.261000000000001,19.448100000000004,40.84101000000001,0.8632093666488737,0.8632093666488737
2.15,4.6225,9.938374999999999,21.367506249999998,45.94013843749999,0.8368987907984977,0.8368987907984977
2.2,4.840000000000001,10.648000000000003,23.425600000000006,51.53632000000002,0.8084964038195901,0.8084964038195901
2.25,5.0625,11.390625,25.62890625,57.6650390625,0.7780731968879212,0.7780731968879212
2.3000000000000003,5.290000000000001,12.167000000000003,27.984100000000012,64.36343000000004,0.74570521217672,0.74570521217672
2.35,5.522500000000001,12.977875000000001,30.498006250000003,71.67031468750001,0.7114733527908443,0.7114733527908443
2.4000000000000004,5.760000000000002,13.824000000000007,33.17760000000002,79.62624000000005,0.6754631805511506,0.6754631805511506
2.45,6.002500000000001,14.706125000000004,36.030006250000014,88.27351531250004,0.6377647021345036,0.6377647021345036
2.5,6.25,15.625,39.0625,97.65625,0.5984721441039565,0.5984721441039565
2.5500000000000003,6.502500000000001,16.581375000000005,42.28250625000002,107.82039093750005,0.5576837173914166,0.5576837173914166
2.6,6.760000000000001,17.576,45.69760000000001,118.81376000000002,0.5155013718214642,0.5155013718214642
2.6500000000000004,7.022500000000002,18.60962500000001,49.31550625000003,130.68609156250008,0.47203054128988226,0.47203054128988226
2.7,7.290000000000001,19.683000000000003,53.144100000000016,143.48907000000005,0.4273798802338298,0.4273798802338298
2.75,7.5625,20.796875,57.19140625,157.2763671875,0.38166099205233167,0.38166099205233167
2.8000000000000003,7.840000000000002,21.952000000000005,61.46560000000002,172.10368000000008,0.33498815015590466,0.33498815015590466
2.85,8.1225,23.149125,65.97500625,188.02876781250004,0.2874780123425444,0.2874780123425444
2.9000000000000004,8.410000000000002,24.38900000000001,70.72810000000004,205.11149000000012,0.23924932921398198,0.23924932921398198
2.95,8.7025,25.672375000000006,75.73350625000002,223.41384343750008,0.19042264736102704,0.19042264736102704
3.0,9.0,27.0,81.0,243.0,0.1411200080598672,0.1411200080598672
3.0500000000000003,9.302500000000002,28.372625000000006,86.53650625000003,263.9363440625001,0.09146464223243675,0.09146464223243675
3.1,9.610000000000001,29.791000000000004,92.35210000000001,286.29151,0.04158066243329049,0.04158066243329049
3.1500000000000004,9.922500000000003,31.25587500000001,98.45600625000004,310.13641968750017,-0.008407247367149063,-0.008407247367149063
3.2,10.240000000000002,32.76800000000001,104.85760000000002,335.5443200000001,-0.058374143427580086,-0.058374143427580086
3.25,10.5625,34.328125,111.56640625,362.5908203125,-0.10819513453010837,-0.10819513453010837
3.3000000000000003,10.890000000000002,35.93700000000001,118.59210000000004,391.35393000000016,-0.15774569414324865,-0.15774569414324865
3.35,11.2225,37.595375000000004,125.94450625000002,421.91409593750006,-0.20690197167339977,-0.20690197167339977
3.4000000000000004,11.560000000000002,39.30400000000001,133.63360000000006,454.35424000000023,-0.25554110202683167,-0.25554110202683167
3.45,11.902500000000002,41.06362500000001,141.66950625000004,488.7597965625001,-0.30354151270842933,-0.30354151270842933
3.5,12.25,42.875,150.0625,525.21875,-0.35078322768961984,-0.35078322768961984
3.5500000000000003,12.602500000000003,44.73887500000001,158.82300625000005,563.8216721875002,-0.3971481672859602,-0.3971481672859602
3.6,12.96,46.656000000000006,167.9616,604.6617600000001,-0.44252044329485246,-0.44252044329485246
3.6500000000000004,13.322500000000003,48.627125000000014,177.48900625000007,647.8348728125003,-0.48678664865569976,-0.48678664865569976
3.7,13.690000000000001,50.653000000000006,187.41610000000003,693.4395700000001,-0.5298361409084934,-0.5298361409084934
3.75,14.0625,52.734375,197.75390625,741.5771484375,-0.5715613187423437,-0.5715613187423437
3.8000000000000003,14.440000000000001,54.872000000000014,208.51360000000005,792.3516800000003,-0.6118578909427193,-0.6118578909427193
3.85,14.822500000000002,57.066625,219.70650625000002,845.8700490625001,-0.6506251370651673,-0.6506251370651673
3.9000000000000004,15.210000000000003,59.31900000000002,231.34410000000008,902.2419900000004,-0.6877661591839741,-0.6877661591839741
3.95,15.602500000000001,61.629875000000006,243.43800625000006,961.5801246875002,-0.7231881240865121,-0.7231881240865121
4.0,16.0,64.0,256.0,1024.0,-0.7568024953079282,-0.7568024953079282
4.05,16.4025,66.43012499999999,269.04200624999993,1089.6201253124998,-0.788525254426195,-0.788525254426195
4.1000000000000005,16.810000000000006,68.92100000000002,282.57610000000017,1158.5620100000008,-0.8182771110644108,-0.8182771110644108
4.15,17.222500000000004,71.47337500000002,296.6145062500001,1230.9502009375005,-0.8459837010754465,-0.8459837010754465
4.2,17.64,74.08800000000001,311.16960000000006,1306.9123200000004,-0.8715757724135882,-0.8715757724135882
4.25,18.0625,76.765625,326.25390625,1386.5791015625,-0.8949893582285835,-0.8949893582285835
4.3,18.49,79.50699999999999,341.88009999999997,1470.0844299999997,-0.9161659367494549,-0.9161659367494549
4.3500000000000005,18.922500000000003,82.31287500000003,358.06100625000016,1557.5653771875009,-0.9350525775584494,-0.9350525775584494
