x1,x2,x3,y
0.0,0.0,0.0,-0.0019633951295483214
0.1,0.010000000000000002,0.11000000000000001,-0.01179489305523832
0.2,0.04000000000000001,0.24000000000000002,0.008162528696608986
0.30000000000000004,0.09000000000000002,0.39000000000000007,-0.0005127979358666573
0.4,0.16000000000000003,0.56,0.009150904452007304
0.5,0.25,0.75,0.020489294562597106
0.6000000000000001,0.3600000000000001,0.9600000000000002,0.004949683718924164
0.7000000000000001,0.4900000000000001,1.1900000000000002,-0.0020182651353225275
0.8,0.6400000000000001,1.4400000000000002,0.017387814848751425
0.9,0.81,1.71,0.012430764670109996
1.0,1.0,2.0,0.014018451732481126
1.1,1.2100000000000002,2.3100000000000005,0.011711560797904013
1.2000000000000002,1.4400000000000004,2.6400000000000006,0.013129269487537759
1.3,1.6900000000000002,2.99,0.036154376278592665
1.4000000000000001,1.9600000000000004,3.3600000000000003,0.056648178454452934
1.5,2.25,3.75,0.04226145779753476
1.6,2.5600000000000005,4.16,0.013718942840946085
1.7000000000000002,2.8900000000000006,4.590000000000001,0.04372923669413119
1.8,3.24,5.04,0.041640785990848875
1.9000000000000001,3.6100000000000003,5.510000000000001,0.047719607769708905
2.0,4.0,6.0,0.0496150053085027
2.1,4.41,6.51,0.06697248425960144
2.2,4.840000000000001,7.040000000000001,0.0709577220892564
2.3000000000000003,5.290000000000001,7.590000000000002,0.06294264540773306
2.4000000000000004,5.760000000000002,8.160000000000002,0.06730484068076624
2.5,6.25,8.75,0.0921224009192505
2.6,6.760000000000001,9.360000000000001,0.08694303456940217
2.7,7.290000000000001,9.990000000000002,0.08559389397877015
2.8000000000000003,7.840000000000002,10.640000000000002,0.0879889090720355
2.9000000000000004,8.410000000000002,11.310000000000002,0.10547417410022593
3.0,9.0,12.0,0.11364023082519933
3.1,9.610000000000001,12.71,0.12123827842376322
3.2,10.240000000000002,13.440000000000001,0.14071110770480766
3.3000000000000003,10.890000000000002,14.190000000000003,0.14398900520284344
3.4000000000000004,11.560000000000002,14.960000000000003,0.14106344063929202
3.5,12.25,15.75,0.1319381499079302
3.6,12.96,16.560000000000002,0.16635965356093615
3.7,13.690000000000001,17.39,0.15665296770295173
3.8000000000000003,14.440000000000001,18.240000000000002,0.17387853789499078
3.9000000000000004,15.210000000000003,19.110000000000003,0.19629810585502858
4.0,16.0,20.0,0.19896382573437854
4.1000000000000005,16.810000000000006,20.910000000000007,0.19857689064014505
4.2,17.64,21.84,0.19057243365119117
4.3,18.49,22.79,0.23494945876621645
4.4,19.360000000000003,23.760000000000005,0.24077806789612446
4.5,20.25,24.75,0.22507203640838086
4.6000000000000005,21.160000000000004,25.760000000000005,0.24480702305341218
4.7,22.090000000000003,26.790000000000003,0.2576693263900418
4.800000000000001,23.040000000000006,27.840000000000007,0.26277684834380644
4.9,24.010000000000005,28.910000000000004,0.2608253062655244
5.0,25.0,30.0,0.2859566255005044
5.1000000000000005,26.010000000000005,31.110000000000007,0.3050109813460908
5.2,27.040000000000003,32.24,0.29709324529007075
5.300000000000001,28.090000000000007,33.39000000000001,0.30810445234954353
5.4,29.160000000000004,34.56,0.3045500218236671
5.5,30.25,35.75,0.3148008418663979
5.6000000000000005,31.360000000000007,36.96000000000001,0.34212575586543686
5.7,32.49,38.190000000000005,0.3585060279516362
5.800000000000001,33.64000000000001,39.44000000000001,0.36158213837838116
5.9,34.81,40.71,0.36198247521243215
