x1,x2,x3,x4,x5,sinx,y
5.0,25.0,125.0,625.0,3125.0,-0.9589242746631385,-0.957186214474595
5.111111111111111,26.123456790123452,133.51989026063097,682.4349946654471,3488.0010838456183,-0.9215578675785389,-0.9205265636763634
5.222222222222222,27.271604938271604,142.41838134430728,743.7404359091603,3883.977831970059,-0.8728259030512587,-0.8735230500966426
5.333333333333333,28.444444444444443,151.70370370370367,809.0864197530863,4315.127572016459,-0.81332939156758,-0.8127938256549255
5.444444444444445,29.641975308641978,161.3840877914952,878.6467001981407,4783.743145523211,-0.7438021025875614,-0.7444848912192109
5.555555555555555,30.864197530864196,171.46776406035664,952.5986892242034,5292.214940134464,-0.6651015149788224,-0.6643282470149169
5.666666666666667,32.111111111111114,181.962962962963,1031.1234567901238,5843.032921810701,-0.5781982417443089,-0.5767759161171938
5.777777777777778,33.382716049382715,192.87791495198903,1114.4057308337142,6438.788667039238,-0.48416405946870816,-0.48481910218085666
5.888888888888889,34.67901234567902,204.2208504801098,1202.6338972717576,7082.177395044796,-0.3841586901161282,-0.3829759128914181
6.0,36.0,216.0,1296.0,7776.0,-0.27941549819892586,-0.27975828509269857
