x1,x2,x3,x4,x5,x6,y
6.0,36.0,216.0,1296.0,7776.0,-0.27941549819892586,-0.2709264190455198
6.1,37.209999999999994,226.98099999999997,1384.5840999999996,8445.963009999998,-0.18216250427209588,-0.19086010396413625
6.199999999999999,38.43999999999999,238.32799999999992,1477.6335999999994,9161.328319999995,-0.08308940281749728,-0.06969266743774517
6.299999999999999,39.68999999999998,250.04699999999988,1575.296099999999,9924.36542999999,0.016813900484348825,0.013050483974665737
6.399999999999999,40.95999999999998,262.14399999999983,1677.7215999999985,10737.418239999988,0.11654920485049187,0.11509828077810695
6.499999999999998,42.24999999999998,274.6249999999998,1785.062499999998,11602.906249999984,0.2151199880878138,0.21048513564089608
6.599999999999998,43.559999999999974,287.4959999999997,1897.4735999999975,12523.32575999998,0.31154136351337613,0.3088086354545987
6.6999999999999975,44.889999999999965,300.7629999999997,2015.112099999997,13501.251069999975,0.40484992061659586,0.39994720326106625
6.799999999999997,46.23999999999996,314.4319999999996,2138.1375999999964,14539.33567999997,0.4941133511386058,0.5041400748945992
6.899999999999997,47.60999999999996,328.50899999999956,2266.7120999999956,15640.313489999964,0.5784397643881972,0.5981230576654436
6.9999999999999964,48.99999999999995,342.9999999999995,2400.999999999995,16806.999999999956,0.6569865987187864,0.6703028897649081
7.099999999999996,50.40999999999995,357.91099999999943,2541.1680999999944,18042.29350999995,0.7289690401258735,0.7199353189936223
7.199999999999996,51.83999999999994,373.24799999999937,2687.3855999999937,19349.176319999944,0.7936678638491504,0.8054676305014982
7.299999999999995,53.289999999999935,389.01699999999926,2839.824099999993,20730.715929999933,0.8504366206285621,0.8482408173438456
7.399999999999995,54.75999999999993,405.2239999999992,2998.657599999992,22190.066239999924,0.8987080958116246,0.9077443996732141
7.499999999999995,56.24999999999992,421.8749999999991,3164.062499999991,23730.468749999916,0.937999976774737,0.9190452609399135
7.599999999999994,57.75999999999991,438.97599999999903,3336.21759999999,25355.253759999905,0.967919672031485,0.9595484343241778
7.699999999999994,59.28999999999991,456.53299999999894,3515.304099999989,27067.841569999895,0.9881682338769995,0.9875499895482001
7.799999999999994,60.8399999999999,474.5519999999988,3701.5055999999877,28871.743679999883,0.9985433453746047,0.9969347962264731
7.899999999999993,62.40999999999989,493.03899999999874,3895.008099999987,30770.563989999868,0.9989413418397723,0.9782294512888343
7.999999999999993,63.999999999999886,511.99999999999864,4095.9999999999854,32767.999999999854,0.9893582466233828,0.9778439359447076
8.099999999999993,65.60999999999989,531.4409999999986,4304.672099999984,34867.84400999984,0.9698898108450881,0.9695145502438762
8.199999999999992,67.23999999999987,551.3679999999985,4521.217599999983,37073.98431999982,0.9407305566797756,0.9501501780998394
8.299999999999992,68.88999999999986,571.7869999999983,4745.832099999981,39390.406429999806,0.9021718337562972,0.8999393812065398
8.399999999999991,70.55999999999986,592.7039999999982,4978.71359999998,41821.194239999786,0.8545989080882851,0.8476762059229817
8.499999999999991,72.24999999999984,614.1249999999981,5220.062499999978,44370.53124999977,0.7984871126234956,0.8033328855532381
8.59999999999999,73.95999999999984,636.055999999998,5470.081599999977,47042.70175999975,0.7343970978741194,0.728121814128226
8.69999999999999,75.68999999999983,658.5029999999978,5728.976099999974,49842.09206999972,0.66296923008219,0.6674658018359323
8.79999999999999,77.43999999999983,681.4719999999977,5996.9535999999725,52773.191679999705,0.5849171928917704,0.5843229894249661
8.89999999999999,79.20999999999982,704.9689999999975,6274.224099999971,55840.594489999676,0.5010208564578938,0.49450228504762994
8.99999999999999,80.99999999999982,728.9999999999974,6560.999999999969,59048.99999999965,0.4121184852417663,0.4080425355221012
9.099999999999989,82.8099999999998,753.5709999999973,6857.496099999967,62403.21450999962,0.31909836234936223,0.31830639664801
9.199999999999989,84.63999999999979,778.6879999999971,7163.929599999965,65908.15231999959,0.22288991410025805,0.2189820323288368
9.299999999999988,86.48999999999978,804.356999999997,7480.520099999962,69568.83692999957,0.12445442350707404,0.13226660946762733
9.399999999999988,88.35999999999977,830.5839999999968,7807.48959999996,73390.40223999953,0.024775425453370196,0.028846862138755373
9.499999999999988,90.24999999999976,857.3749999999966,8145.062499999957,77378.09374999949,-0.07515112046179691,-0.061642328922050585
9.599999999999987,92.15999999999976,884.7359999999965,8493.465599999954,81537.26975999946,-0.17432678122296738,-0.15889409727717305
9.699999999999987,94.08999999999975,912.6729999999963,8852.928099999952,85873.40256999942,-0.27176062641093046,-0.26425821767017477
9.799999999999986,96.03999999999974,941.1919999999961,9223.681599999949,90392.07967999938,-0.36647912925191517,-0.39305350501440256
9.899999999999986,98.00999999999972,970.2989999999959,9605.960099999946,95099.00498999933,-0.45753589377530873,-0.46343578896115456
