x1,x2,x3,x4,x5,sinx,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0008284130695211026
0.10204081632653061,0.010412328196584757,0.001062482469039261,0.00010841657847339397,1.1062916170754487e-05,0.10186382808314016,0.10408797331361086
0.20408163265306123,0.04164931278633903,0.008499859752314088,0.0017346652555743035,0.0003540133174641436,0.20266793654820095,0.20074053023474991
0.30612244897959184,0.0937109537692628,0.028687026664060044,0.008781742856344912,0.0026882886294933403,0.30136363035462055,0.3026102785822486
0.40816326530612246,0.16659725114535612,0.0679988780185127,0.027754644089188856,0.011328426158852595,0.39692414892492234,0.397967356768406
0.5102040816326531,0.2603082049146189,0.13281030862990761,0.06776036154587123,0.03457161303360777,0.4883553478395571,0.4866261170411464
0.6122448979591837,0.3748438150770512,0.22949621331248035,0.1405078857015186,0.08602523614378689,0.5747060412161792,0.5742870030874148
0.7142857142857143,0.5102040816326531,0.3644314868804665,0.2603082049146189,0.18593443208187066,0.6550778971785186,0.6539043868220574
0.8163265306122449,0.6663890045814245,0.5439910241481016,0.4440743054270217,0.36250963708328304,0.7286347834693504,0.7267307218012249
0.9183673469387755,0.8433985839233653,0.7745497199296212,0.7113211713639379,0.6532541369668817,0.7946114659823771,0.7950480321913254
1.0204081632653061,1.0412328196584757,1.062482469039261,1.0841657847339397,1.1062916170754487,0.8523215697196184,0.8538280045508678
1.1224489795918369,1.2598917117867559,1.4141641662912567,1.5873271254289618,1.7816937122161818,0.9011647193541049,0.9008460490370701
1.2244897959183674,1.499375260308205,1.8359697064998428,2.2481261712242975,2.7528075566011805,0.9406327851124867,0.9411001194791927
1.3265306122448979,1.7596834652228237,2.3342739844792555,3.0964858977786043,4.107583333787944,0.9703151689997849,0.9697314255490437
1.4285714285714286,2.0408163265306123,2.915451895043732,4.164931278633903,5.949901826619861,0.9899030763721239,0.9884911860636112
1.5306122448979593,2.3427738442315706,3.5858783330075066,5.488589285215571,8.400901967166693,0.9991927284190055,0.9968136513931323
1.6326530612244898,2.665556018325698,4.351928193184813,7.105188886832347,11.600308386665057,0.9980874821347183,0.9980484121091965
1.7346938775510203,3.0091628488129945,5.219976370389888,9.055061050676336,15.707758965458948,0.9865988357241925,0.9862152879153506
1.836734693877551,3.3735943356934612,6.1963977594369695,11.381138741823007,20.904132382940215,0.9648463089837632,0.9650797397175287
1.9387755102040818,3.758850478967098,7.287567255140292,14.12895692323118,27.392875667489022,0.9330561999012776,0.9335655150491009
2.0408163265306123,4.164931278633903,8.499859752314087,17.346652555743034,35.40133174641436,0.8915592304110037,0.8897401368434714
2.142857142857143,4.591836734693877,9.839650145772595,21.084964598084127,45.18206699589456,0.8407871057952504,0.8419989140106781
2.2448979591836737,5.039566847147023,11.313313330330054,25.39723400686339,57.01419879091782,0.7812680235262638,0.7834606913443171
2.3469387755102042,5.508121615993337,12.927224200800689,30.33940373657305,71.20472305522247,0.7136211782712533,0.7126706091665804
2.4489795918367347,5.99750104123282,14.687757651998743,35.97001873958876,88.08984181123778,0.6385503202266021,0.6405187142845229
2.5510204081632653,6.507705122865472,16.60128857873845,42.35022596616951,108.03629073002426,0.5568364337958323,0.5563148678651512
2.6530612244897958,7.038733860891295,18.674191875834044,49.54377436445767,131.4426666812142,0.469329612777201,0.46623258968738535
2.7551020408163267,7.590587255310289,20.912842438099776,57.617014880478976,158.74075528295228,0.3769402165857643,0.3774696637448825
2.857142857142857,8.16326530612245,23.323615160349856,66.63890045814244,190.39685845183556,0.28062939951435684,0.2801830490320835
2.9591836734693877,8.756768013327779,25.91288493739853,76.68098603924055,226.91312195285468,0.18139911156038566,0.18171299394458423
3.0612244897959187,9.371095376926283,28.687026664060053,87.81742856344914,268.82886294933417,0.0802816748428135,0.08141644776820449
3.163265306122449,10.006247396917953,31.652415235148627,100.12498696832729,316.72189755287206,-0.02167095595104761,-0.022181572632002898
3.2653061224489797,10.662224073302792,34.815425545478504,113.68302218931755,371.20986837328184,-0.12339813736217871,-0.12264182458104081
3.36734693877551,11.339025406080799,38.18243248986391,128.57349715974584,432.9515720685319,-0.22384157134836102,-0.22344180502182343
3.4693877551020407,12.036651395251978,41.7598109631191,144.88097681082138,502.64828689468635,-0.3219563150726187,-0.321542349713045
3.5714285714285716,12.755102040816327,45.55393586005832,162.69262807163685,581.0451002558459,-0.4167216517534999,-0.4163096851433351
3.673469387755102,13.494377342773845,49.571182075495756,182.0982198691681,668.9322362540869,-0.5071517094845144,-0.5075935954555582
3.7755102040816326,14.254477301124531,53.81792450424568,203.1901231282745,767.1463832394037,-0.5923057175520057,-0.5925702574869541
3.8775510204081636,15.035401915868391,58.30053804112234,226.06331077169887,876.5720213596487,-0.6712977935519321,-0.6703015599208316
3.979591836734694,15.837151187005416,63.025397580939924,250.81535772006706,998.142750110471,-0.7433061594872828,-0.7444407622341053
4.081632653061225,16.65972511453561,67.9988780185127,277.54644089188855,1132.8426158852594,-0.8075816909683363,-0.8062064557857223
4.183673469387755,17.503123698458975,73.22735424865489,306.3593392035562,1281.707439525082,-0.8634557105758879,-0.8653509073796859
4.285714285714286,18.36734693877551,78.71720116618076,337.35943356934604,1445.8261438686259,-0.9103469443107828,-0.9110975239142006
4.387755102040816,19.252394835485212,84.4747936659045,370.6547069014177,1626.3420813021387,-0.9477675687597457,-0.9461718930688662
4.4897959183673475,20.158267388588094,90.50650664264043,406.3557441098142,1824.4543613093701,-0.9753282860670456,-0.9748902180110307
4.591836734693878,21.084964598084134,96.81871499120267,444.5757321024613,2041.4191780215062,-0.9927423739155603,-0.9940708263696142
4.6938775510204085,22.03248646397335,103.41779360640551,485.4304597851688,2278.551137767119,-0.9998286683840896,-1.0010282744820245
4.795918367346939,23.00083298625573,110.3101173830632,529.0383180616296,2537.2245866221015,-0.9965134486493629,-0.9948343294147003
