Z1,Z2,Z3,Z4,dos1,dos2,dos3,dos4,dos5,dos6,dos7,dos8,dos9,dos10,dos11,dos12,dos13,dos14,dos15,dos16,dos17,dos18,dos19,dos20,dos21,dos22,dos23,dos24,dos25,dos26,dos27,dos28,dos29,dos30,dos31,dos32,dos33,dos34,dos35,dos36,dos37,dos38,dos39,dos40,dos41,dos42,dos43,dos44,dos45,dos46,dos47,dos48,dos49,dos50,dos51,dos52,dos53,dos54,dos55,dos56,dos57,dos58,dos59,dos60,dos61,dos62,dos63,dos64,dos65,dos66,dos67,dos68,dos69,dos70,dos71,dos72,dos73,dos74,dos75,dos76,dos77,dos78,dos79,dos80,dos81,dos82,dos83,dos84,dos85,dos86,dos87,dos88,dos89,dos90,dos91,dos92,dos93,dos94,dos95,dos96,dos97,dos98,dos99,dos100,dos101,dos102,dos103,dos104,dos105,dos106,dos107,dos108,dos109,dos110,dos111,dos112,dos113,dos114,dos115,dos116,dos117,dos118,dos119,dos120,dos121,dos122,dos123,dos124,dos125,dos126,dos127,dos128,dos129,dos130,dos131,dos132,dos133,dos134,dos135,dos136,dos137,dos138,dos139,dos140,dos141,dos142,dos143,dos144,dos145,dos146,dos147,dos148,dos149,dos150,dos151,dos152,dos153,dos154,dos155,dos156,dos157,dos158,dos159,dos160,dos161,dos162,dos163,dos164,dos165,dos166,dos167,dos168,dos169,dos170,dos171,dos172,dos173,dos174,dos175,dos176,dos177,dos178,dos179,dos180,dos181,dos182,dos183,dos184,dos185,dos186,dos187,dos188,dos189,dos190,dos191,dos192,dos193,dos194,dos195,dos196,dos197,dos198,dos199,dos200,elm1,elm2,elm3,elm4,elements
13,27,28,29,8e-05,0.0001199999999999,0.00014,0.00016,0.00018,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.00018,0.00018,0.00016,0.00014,0.0001199999999999,0.0001,8e-05,6e-05,4e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,4e-05,4e-05,6e-05,8e-05,0.0001,0.0001199999999999,0.00014,0.00016,0.00016,0.00018,0.0002,0.0002,0.00022,0.00022,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.00022,0.00022,0.00022,0.00022,0.0002,0.0002,0.0002,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.0002,0.0002,0.00022,0.00022,0.0002399999999999,0.00026,0.00028,0.0003,0.00032,0.0003399999999999,0.00036,0.0003799999999999,0.00042,0.00044,0.0004599999999999,0.0005,0.00052,0.00056,0.00058,0.00062,0.00064,0.0006799999999999,0.00072,0.0007599999999999,0.0008,0.00084,0.0009,0.0009599999999999,0.00104,0.00116,0.00132,0.00164,0.0204,0.30236,0.49328,0.63116,0.74922,0.8541799999999999,0.95312,1.0462,1.13526,1.22382,1.3103,1.395,1.48144,1.5697,1.6580400000000002,1.74842,1.84414,1.94559,2.05226,2.1662,2.292,2.43396,2.59406,2.77488,2.98346,3.2325,3.53772,3.91784,4.40888,5.10234,6.20412,8.063360000000001,10.81698,14.10442,16.798460000000002,20.61734,26.25824,27.6649,26.3358,24.79977,24.06704,24.87716,26.48969,26.86936,26.13624,24.96837,24.14647,24.52565,26.64602,28.914430000000003,28.56325,24.29175,14.68415,9.71212,7.641260000000001,6.409619999999999,5.65781,4.9637,4.51178,4.21214,3.84296,3.41176,3.3149800000000003,3.3744,3.40386,3.57018,3.81922,4.04696,4.21436,4.3406,4.46476,4.59036,4.69136,4.7518,4.77818,4.79206,4.81074,4.83662,4.86636,4.90122,4.944380000000001,4.99374,5.04292,5.0875,5.12676,5.16092,5.18916,5.209980000000001,5.22152,5.22386,5.22044,5.21256,5.19652,5.17214,5.14864,5.13666,5.13822,5.1476,5.15806,5.165719999999999,5.1695,5.17126,Al,Co,Ni,Cu,",Al,Co,Ni,Cu,"
13,27,28,40,0.00057,0.0006399999999999,0.00073,0.00083,0.00095,0.0010899999999999,0.00125,0.0014399999999999,0.00169,0.002,0.00241,0.00297,0.00381,0.0052,0.00783,0.01492,1.59403,7.9931,10.59755,11.91553,12.87614,13.70695,14.30965,14.21778,11.47629,1.19804,0.01686,0.00877,0.00566,0.00404,0.00307,0.00245,0.00202,0.0017,0.00148,0.00131,0.00118,0.00108,0.00101,0.00094,0.0009,0.00085,0.00082,0.00079,0.00076,0.00073,0.00071,0.00068,0.00066,0.0006299999999999,0.0006,0.00058,0.00055,0.00052,0.00049,0.0004599999999999,0.00044,0.00041,0.00038,0.0003599999999999,0.00033,0.0003099999999999,0.0003,0.00028,0.00028,0.00026,0.00026,0.00026,0.0002699999999999,0.0002699999999999,0.00029,0.0003,0.0003199999999999,0.00033,0.00035,0.0003799999999999,0.00041,0.00043,0.00046,0.0004799999999999,0.00051,0.00055,0.00057,0.0006,0.00062,0.0006399999999999,0.00067,0.00069,0.0007099999999999,0.00073,0.00076,0.00078,0.0007999999999999,0.00082,0.00084,0.00087,0.00089,0.0009299999999999,0.00097,0.00102,0.00108,0.00116,0.0012799999999999,0.00145,0.00178,0.01226,0.30803,0.53792,0.70201,0.8436600000000001,0.97274,1.09522,1.21239,1.32751,1.44102,1.55363,1.66703,1.78129,1.89681,2.0146,2.13495,2.25801,2.38443,2.51568,2.65644,2.82159,3.04474,3.36619,3.80664,4.38494,5.15152,6.19389,7.59885,9.41869,11.41664,13.21338,15.10249,18.62442,22.53244,24.11176,26.02464,29.5153,30.82108,30.22032,29.49479,27.63215,23.01876,20.30913,18.75827,17.452930000000002,16.30367,14.20522,11.99162,10.55606,9.6061,8.9198,8.39432,7.97814,7.6425,7.36985,7.14859,6.9706600000000005,6.83019,6.72269,6.64456,6.59262,6.563650000000001,6.55395,6.559010000000001,6.5732,6.5898,6.60122,6.59953,6.57775,6.5326900000000006,6.46801,6.394299999999999,6.323600000000001,6.2632900000000005,6.2149,6.176349999999999,6.14463,6.11713,6.09223,6.06916,6.04786,6.0287500000000005,6.01249,5.99992,5.99192,5.989520000000001,5.99374,6.00573,6.02662,6.05742,6.09868,6.15021,6.21081,6.27851,6.351089999999999,Al,Co,Ni,Zr,",Al,Co,Ni,Zr,"
13,27,28,41,15.48224,16.25857,15.922249999999998,9.55311,0.0447,0.0144999999999999,0.00826,0.00553,0.00402,0.0031,0.00248,0.00205,0.0017199999999999,0.00148,0.00129,0.00114,0.0010199999999999,0.0009199999999999,0.00083,0.0007599999999999,0.00069,0.00065,0.0006,0.00056,0.00053,0.0005,0.0004699999999999,0.00044,0.00043,0.00041,0.00039,0.00039,0.00037,0.0003599999999999,0.00035,0.00034,0.00033,0.00033,0.00031,0.00031,0.0003,0.0003,0.00028,0.00028,0.00028,0.00027,0.00027,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00027,0.00027,0.00028,0.00029,0.00029,0.00029,0.00029,0.00031,0.00031,0.00031,0.00033,0.00033,0.00033,0.00033,0.00035,0.00035,0.00036,0.00037,0.00037,0.0003799999999999,0.0004,0.0004,0.00042,0.00043,0.00045,0.0004599999999999,0.0004799999999999,0.0005,0.00053,0.0005499999999999,0.00057,0.0006,0.00063,0.00066,0.0007,0.00074,0.0007899999999999,0.00084,0.00091,0.00097,0.00106,0.00117,0.00132,0.00155,0.00212,0.13505,0.4221,0.59292,0.73317,0.85766,0.97444,1.0863200000000002,1.1943899999999998,1.30227,1.4094099999999998,1.51675,1.62663,1.7389,1.85404,1.97389,2.09941,2.23131,2.3714,2.52274,2.6915500000000003,2.89288,3.15773,3.52873,4.04707,4.76332,5.74636,6.99626,8.32755,9.56478,10.73407,11.88053,13.01765,14.58502,17.76745,21.61282,23.99666,26.2191,27.77663,27.12383,25.845279999999995,25.52278,25.98078,24.69791,21.39621,19.54487,17.89895,16.67966,15.68641,13.83894,11.79892,10.39754,9.44296,8.75008,8.22385,7.812150000000001,7.48357,7.21749,6.99942,6.81831,6.66498,6.53098,6.40759,6.28506,6.15264,6.00088,5.82776,5.64586,5.479419999999999,5.34942,5.26301,5.21617,5.20074,5.20862,5.23312,5.268890000000001,5.31147,5.35699,5.402229999999999,5.44461,5.48214,5.5136,5.53851,5.557219999999999,5.57064,5.58005,5.58691,5.59266,5.59874,5.60649,5.61717,5.63192,5.65172,5.67727,5.70888,5.74635,5.78885,5.8351500000000005,Al,Co,Ni,Nb,",Al,Co,Ni,Nb,"
13,27,28,42,0.0006,0.00056,0.00052,0.0005,0.0004799999999999,0.0004599999999999,0.00044,0.00042,0.00042,0.0004,0.0003799999999999,0.0003799999999999,0.00036,0.0003399999999999,0.0003399999999999,0.00032,0.0003,0.00028,0.00026,0.0002399999999999,0.0002399999999999,0.00022,0.0002,0.00018,0.00018,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00016,0.00018,0.00018,0.00018,0.0002,0.0002,0.00022,0.00022,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.00022,0.0002399999999999,0.0002399999999999,0.00026,0.00028,0.00028,0.0003,0.00032,0.0003399999999999,0.00036,0.0003799999999999,0.0004,0.00042,0.00044,0.0004599999999999,0.0005,0.00052,0.00054,0.00056,0.0006,0.00062,0.00064,0.0006799999999999,0.0007,0.00074,0.00078,0.00082,0.00086,0.0009199999999999,0.00098,0.00106,0.00116,0.00132,0.00156,0.00226,0.18294,0.44296,0.60212,0.73578,0.8547600000000001,0.96724,1.0752,1.17966,1.28464,1.38924,1.49436,1.60288,1.7147,1.8302,1.9517400000000005,2.08092,2.21878,2.36774,2.53198,2.71904,2.94646,3.25222,3.69738,4.35818,5.3212,6.55018,7.701919999999999,8.57124,9.25074,9.86858,10.54024,11.3747,12.47746,13.95375,15.89584,18.47055,22.06047,26.29919,28.660310000000003,27.98945,24.71148,21.32616,20.00918,21.1342,25.46571,28.075540000000004,26.23082,21.23841,16.565530000000003,13.776979999999998,11.99874,10.76568,9.86072,9.16562,8.60711,8.13424,7.70721,7.2926,6.864839999999999,6.41552,5.96252,5.53986,5.17248,4.86874,4.6296800000000005,4.45498,4.34858,4.311,4.32598,4.3724,4.43594,4.50814,4.5846,4.6631800000000005,4.74212,4.82,4.89602,4.96938,5.03902,5.104019999999999,5.16366,5.21708,5.26366,5.30318,5.336119999999999,5.36342,5.38622,5.40574,5.423080000000001,5.43924,5.45514,5.47166,5.48966,5.51008,5.53372,5.56128,5.5931,5.6291400000000005,Al,Co,Ni,Mo,",Al,Co,Ni,Mo,"
13,27,28,43,0.0002,0.00021,0.00022,0.00021,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.00022,0.00022,0.00021,0.0002,0.00019,0.00018,0.00016,0.00015,0.00014,0.00014,0.00013,0.0001099999999999,0.0001099999999999,0.0001,0.0001,0.0001,8.999999999999999e-05,8.999999999999999e-05,8.999999999999999e-05,8.999999999999999e-05,0.0001,0.0001,0.0001099999999999,0.00013,0.00014,0.00014,0.00015,0.00017,0.00018,0.00018,0.0002,0.0002,0.00021,0.00021,0.00023,0.00023,0.00023,0.00023,0.00024,0.00024,0.00024,0.00023,0.00023,0.00023,0.00023,0.00022,0.00022,0.00022,0.00022,0.00021,0.00021,0.00021,0.00021,0.00021,0.0002199999999999,0.00023,0.00023,0.00024,0.00025,0.00026,0.00027,0.00029,0.0003,0.00032,0.0003399999999999,0.00035,0.00037,0.00039,0.00042,0.0004399999999999,0.00046,0.00049,0.00051,0.00054,0.00057,0.00059,0.0006299999999999,0.00065,0.00069,0.0007199999999999,0.00076,0.0007999999999999,0.00084,0.00089,0.0009499999999999,0.00102,0.0011099999999999,0.00122,0.0014,0.00171,0.01224,0.28966,0.49729,0.6448499999999999,0.77318,0.8883,0.99908,1.1048300000000002,1.20828,1.3133,1.41756,1.52332,1.63401,1.7486099999999998,1.86806,1.99611,2.1348000000000003,2.28585,2.4538,2.64595,2.87444,3.1644,3.5666100000000003,4.1692800000000005,5.10319,6.42351,7.79721,8.86666,9.67406,10.37971,11.11697,12.00184,13.20547,14.98763,17.2832,19.458730000000003,20.86579,21.69848,22.42305,23.10265,23.36688,23.20184,23.18034,23.37409,22.96575,22.46714,20.94898,20.68833,19.41096,18.12407,17.62648,16.23922,13.78836,11.846909999999998,10.34861,9.04881,7.87307,6.877319999999999,6.11275,5.54171,5.10505,4.75882,4.47109,4.2325800000000005,4.04098,3.89698,3.81821,3.81905,3.88261,3.97961,4.089090000000001,4.1982800000000005,4.30326,4.40512,4.503489999999999,4.59625,4.68309,4.76557,4.84428,4.918419999999999,4.98749,5.0516,5.11043,5.16296,5.20829,5.2462,5.27723,5.30246,5.323040000000001,5.34002,5.354410000000001,5.367039999999999,5.37865,5.3900500000000005,5.402229999999999,5.41629,5.43325,5.45395,5.47884,5.507899999999999,Al,Co,Ni,Tc,",Al,Co,Ni,Tc,"
13,27,28,44,0.00015,0.0001599999999999,0.00017,0.00015,0.00014,0.00013,0.0001099999999999,0.0001,9e-05,7.999999999999999e-05,7.999999999999999e-05,9e-05,9e-05,0.0001,0.0001,0.0001199999999999,0.0001199999999999,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.00013,0.00014,0.00014,0.00014,0.00014,0.00015,0.00016,0.00016,0.00017,0.00017,0.00017,0.00018,0.00018,0.00019,0.00019,0.00019,0.00019,0.00019,0.0002,0.0002,0.0002,0.0002,0.00021,0.00022,0.00022,0.00022,0.00023,0.0002399999999999,0.00025,0.00025,0.00026,0.00027,0.00029,0.00029,0.00031,0.00031,0.00033,0.00033,0.00035,0.0003599999999999,0.00037,0.00039,0.0003999999999999,0.00042,0.00043,0.0004399999999999,0.00046,0.0004799999999999,0.0005,0.00052,0.00054,0.00056,0.0006,0.00062,0.00066,0.00069,0.00073,0.00078,0.00083,0.0009,0.0009599999999999,0.00106,0.00117,0.00133,0.0015899999999999,0.0023699999999999,0.19333,0.44618,0.6024499999999999,0.7338,0.85009,0.96005,1.06564,1.16711,1.2697699999999998,1.37234,1.4749599999999998,1.5819299999999998,1.69348,1.8091,1.93232,2.06633,2.21275,2.37539,2.56144,2.78182,3.05697,3.42971,3.98449,4.86737,6.18279,7.65107,8.89803,9.82655,10.580749999999998,11.33299,12.22889,13.39468,14.887629999999998,16.66065,18.48521,19.83008,20.50346,20.82809,21.11581,21.50875,22.20785,23.0177,23.85882,23.62825,23.11799,22.65059,20.80882,21.19226,21.32488,19.76483,19.044690000000003,17.66179,13.91339,10.46131,8.1571,6.77683,5.93936,5.38185,4.94595,4.60769,4.33196,4.08338,3.87002,3.6962,3.57828,3.52571,3.5581,3.65451,3.78311,3.92009,4.04882,4.167540000000001,4.2813300000000005,4.390750000000001,4.49165,4.582610000000001,4.6667000000000005,4.746739999999999,4.82235,4.8924,4.95748,5.01863,5.07552,5.12674,5.17092,5.20758,5.23711,5.26042,5.278499999999999,5.29235,5.30292,5.311,5.3173,5.32267,5.32832,5.33571,5.34618,5.360670000000001,5.37954,5.40251,Al,Co,Ni,Ru,",Al,Co,Ni,Ru,"
13,27,28,45,7.999999999999999e-05,8.999999999999999e-05,8.999999999999999e-05,0.0001,0.00011,0.00012,0.00013,0.00013,0.00014,0.00014,0.00014,0.00014,0.00014,0.00013,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001099999999999,0.0001,8.999999999999999e-05,8.999999999999999e-05,7.999999999999999e-05,7.999999999999999e-05,7e-05,7e-05,6e-05,6e-05,6e-05,7.000000000000001e-05,7.000000000000001e-05,7.999999999999999e-05,7.999999999999999e-05,0.0001,0.0001099999999999,0.0001199999999999,0.0001199999999999,0.00013,0.00015,0.0001599999999999,0.0001599999999999,0.00018,0.00019,0.00019,0.0001999999999999,0.00021,0.00021,0.00021,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.0002199999999999,0.00023,0.00022,0.00022,0.00022,0.00022,0.00022,0.00021,0.00021,0.00021,0.0002199999999999,0.0002199999999999,0.00023,0.00023,0.00024,0.00025,0.00025,0.00027,0.00028,0.0003,0.00032,0.00033,0.00035,0.00037,0.00039,0.00041,0.00043,0.00046,0.0004799999999999,0.00051,0.00053,0.00055,0.00059,0.00062,0.0006399999999999,0.00068,0.0007199999999999,0.00075,0.00079,0.00084,0.00089,0.00095,0.00101,0.0010999999999999,0.00121,0.00137,0.00164,0.00277,0.2233,0.46274,0.61616,0.74585,0.86103,0.97002,1.07414,1.17471,1.27601,1.37678,1.47797,1.58314,1.69231,1.80558,1.92633,2.0573300000000003,2.20041,2.35964,2.54218,2.75915,3.03124,3.40119,3.95324,4.84502,6.26398,7.9707,9.41985,10.45762,11.28858,12.14582,13.18915,14.45418,15.85064,17.327759999999998,18.78335,19.8191,20.22452,20.316650000000003,20.45824,20.84086,21.79782,23.26187,24.66144,24.39816,24.09511,25.01937,23.99398,23.09811,22.816280000000003,20.30948,19.50853,16.56686,10.78107,7.984300000000001,6.52313,5.75496,5.220689999999999,4.77568,4.46941,4.20081,3.94314,3.72802,3.5557600000000003,3.44832,3.4101799999999995,3.4693500000000004,3.58404,3.73028,3.88228,4.01965,4.14284,4.26114,4.37623,4.48129,4.57255,4.65349,4.72918,4.80053,4.8661,4.926360000000001,4.9836,5.03887,5.091060000000001,5.138199999999999,5.17891,5.21278,5.24015,5.26172,5.27825,5.29053,5.299300000000001,5.305149999999999,5.3086400000000005,5.310840000000001,5.31344,5.31846,5.32748,5.34131,5.3598300000000005,5.38218,Al,Co,Ni,Rh,",Al,Co,Ni,Rh,"
13,27,28,46,0.0001,8e-05,7e-05,6.000000000000001e-05,5e-05,5e-05,5e-05,5e-05,6.000000000000001e-05,7e-05,8e-05,9e-05,9e-05,0.0001099999999999,0.0001099999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.0001099999999999,0.0001099999999999,0.0001099999999999,0.0001,0.0001,0.0001,0.0001,9e-05,9e-05,9e-05,9e-05,0.0001,0.0001099999999999,0.0001099999999999,0.0001199999999999,0.0001199999999999,0.0001199999999999,0.00014,0.00014,0.00015,0.00015,0.00015,0.00016,0.00017,0.00017,0.00017,0.00017,0.00017,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.0002,0.0002,0.0002,0.0002,0.00022,0.00022,0.00022,0.0002399999999999,0.0002399999999999,0.00025,0.00026,0.00027,0.00028,0.00029,0.00031,0.00031,0.00033,0.00033,0.00035,0.0003599999999999,0.00037,0.00039,0.00039,0.00041,0.00043,0.0004399999999999,0.00045,0.0004699999999999,0.00049,0.00051,0.00053,0.00056,0.00058,0.00061,0.0006399999999999,0.00068,0.0007199999999999,0.00076,0.00081,0.00087,0.0009299999999999,0.00101,0.0010899999999999,0.00121,0.00137,0.00163,0.0023,0.16182,0.43759,0.60283,0.7385999999999999,0.85839,0.97057,1.07774,1.18098,1.28466,1.38813,1.49225,1.6007,1.71391,1.83245,1.96014,2.10047,2.25659,2.4345600000000003,2.6447700000000003,2.90459,3.25002,3.76707,4.66236,6.34408,8.64974,10.3806,11.49334,12.43486,13.4004,14.32133,15.05052,15.57658,16.01565,16.53022,17.27932,18.21944,18.88754,19.10349,19.26191,19.76222,21.11991,23.75478,26.98418,27.51176,26.98209,28.784330000000004,25.69777,21.51952,19.45026,17.47222,17.073570000000004,14.05248,9.10842,6.89859,5.92157,5.2043800000000005,4.737590000000001,4.42556,4.09656,3.82753,3.6013200000000003,3.4467800000000004,3.36581,3.40415,3.5071600000000003,3.64804,3.81453,3.97186,4.1069700000000005,4.23055,4.355230000000001,4.4763,4.5817,4.668710000000001,4.744160000000001,4.81456,4.8801000000000005,4.93938,4.99442,5.04882,5.1035,5.1562,5.203950000000001,5.24476,5.27797,5.30379,5.32278,5.33556,5.34285,5.3453800000000005,5.34368,5.33853,5.33179,5.32653,5.32575,5.33113,5.34271,5.359439999999999,5.37954,5.40127,Al,Co,Ni,Pd,",Al,Co,Ni,Pd,"
13,27,28,47,5e-05,7e-05,7.999999999999999e-05,9e-05,0.0001,0.00011,0.00012,0.00013,0.00013,0.00014,0.00014,0.00014,0.00015,0.00014,0.00013,0.00013,0.0001199999999999,0.0001099999999999,0.0001,8.999999999999999e-05,7.999999999999999e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,6e-05,7.000000000000001e-05,7.000000000000001e-05,7.999999999999999e-05,0.0001,0.0001099999999999,0.0001199999999999,0.00014,0.0001599999999999,0.00017,0.00018,0.00019,0.0001999999999999,0.00022,0.00022,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.00025,0.0002399999999999,0.0002399999999999,0.0002399999999999,0.00023,0.00023,0.00023,0.00024,0.00024,0.00024,0.00024,0.00025,0.00026,0.0002699999999999,0.00028,0.0003,0.00031,0.00033,0.00035,0.0003799999999999,0.0004,0.00042,0.00045,0.0004799999999999,0.00051,0.00054,0.00057,0.00061,0.0006399999999999,0.00067,0.0007099999999999,0.00075,0.0007999999999999,0.00084,0.0008799999999999,0.00094,0.001,0.00106,0.00112,0.0012,0.0013,0.00141,0.00155,0.00175,0.00207,0.00303,0.21962,0.4993,0.67433,0.82326,0.95693,1.08739,1.21446,1.34492,1.48428,1.6338,1.80687,2.0176100000000003,2.2916100000000004,2.6941,3.37321,4.69437,7.55921,11.49732,14.2471,15.62289,16.07698,16.04652,15.77075,15.367359999999998,14.88389,14.29647,13.455,11.93616,9.1563,6.568849999999999,5.73315,5.77036,6.3455,7.483589999999999,9.12014,11.15996,13.8947,16.34845,17.9407,19.36347,21.31259,24.18166,26.57837,26.98646,26.64716,26.84811,22.82971,18.60585,17.42856,16.14576,15.52228,12.70106,8.39799,6.4663900000000005,5.515319999999999,4.87762,4.30762,3.91044,3.71185,3.55493,3.5686100000000005,3.67464,3.81656,4.00046,4.17464,4.31603,4.44255,4.578250000000001,4.71192,4.8179300000000005,4.890930000000001,4.9465900000000005,5.0002,5.05279,5.101179999999999,5.14899,5.20172,5.25864,5.313790000000001,5.36159,5.39993,5.4297,5.45254,5.46865,5.47657,5.47566,5.466990000000001,5.45202,5.4333100000000005,5.41612,5.40635,5.4055,5.41114,5.42121,5.43381,5.44653,5.460990000000001,5.48444,5.52209,5.5706,Al,Co,Ni,Ag,",Al,Co,Ni,Ag,"
13,27,28,50,0.00029,0.00034,0.0003799999999999,0.00042,0.00045,0.0004799999999999,0.0005,0.00051,0.00053,0.00054,0.00054,0.00056,0.00057,0.00059,0.00062,0.00067,0.0007199999999999,0.0007999999999999,0.00088,0.00098,0.0011099999999999,0.0012599999999999,0.0014299999999999,0.00163,0.00188,0.00218,0.00254,0.00298,0.00355,0.0043,0.00531,0.00676,0.00892,0.01242,0.01872,0.03221,0.07416,11.45349,59.98947,77.16904,17.63805,0.09464,0.03694,0.02067,0.01343,0.00952,0.00714,0.0056,0.0045299999999999,0.00376,0.00318,0.00275,0.0024,0.00214,0.0019099999999999,0.0017299999999999,0.00158,0.00145,0.00135,0.00126,0.00118,0.00112,0.00105,0.001,0.0009499999999999,0.00091,0.00087,0.00083,0.0007999999999999,0.00077,0.00074,0.00071,0.00069,0.0006799999999999,0.00066,0.00065,0.00065,0.00065,0.00065,0.00067,0.00069,0.00073,0.00079,0.00089,0.00105,0.00142,0.06939,0.35426,0.5205600000000001,0.6467,0.75376,0.8489599999999999,0.93584,1.01642,1.09194,1.1632,1.23076,1.29495,1.3559799999999995,1.41391,1.46874,1.52029,1.5683,1.61235,1.6518900000000003,1.6861000000000002,1.7139799999999998,1.73429,1.74565,1.74719,1.7408099999999995,1.73903,1.77716,1.87883,2.01452,2.15663,2.29723,2.43607,2.57539,2.7190000000000003,2.87237,3.04272,3.23694,3.45515,3.68554,3.91225,4.128,4.33613,4.54745,4.77915,5.056660000000001,5.41891,5.92831,6.68623,7.844889999999999,9.57382,11.97166,15.11091,17.87903,19.35783,20.88589,23.42027,26.89997,28.27621,27.83818,28.873800000000003,27.03122,21.77757,18.3682,17.40403,16.88749,12.03381,8.75449,7.40827,6.72546,6.3499,6.14455,6.03823,5.98618,5.96211,5.95159,5.948029999999999,5.948790000000001,5.95223,5.9569,5.96169,5.96561,5.967560000000001,5.9666,5.962199999999999,5.95442,5.9437,5.93062,5.9158,5.89969,5.882569999999999,5.864990000000001,5.84815,5.83447,5.82889,5.8401700000000005,5.87843,5.94322,6.0208,6.10017,6.17759,6.25286,6.32775,6.4047,6.48438,6.56513,6.64485,6.72224,6.79703,6.8699,6.94231,7.01517,7.087619999999999,7.15705,7.219480000000001,Al,Co,Ni,Sn,",Al,Co,Ni,Sn,"
